DEPARTAMENTO,MUNICIPIO,CODIGO DANE,ARMAS MEDIOS,FECHA HECHO,GENERO,*AGRUPA EDAD PERSONA,CANTIDAD
VALLE,CANDELARIA,76130000,ARMA BLANCA / CORTOPUNZANTE,1/24/16,FEMENINO,ADULTOS,1
VALLE,CANDELARIA,76130000,ARMA BLANCA / CORTOPUNZANTE,2/16/16,MASCULINO,ADULTOS,1
VALLE,CANDELARIA,76130000,ARMA BLANCA / CORTOPUNZANTE,4/16/16,MASCULINO,ADULTOS,1
VALLE,CANDELARIA,76130000,ARMA BLANCA / CORTOPUNZANTE,7/17/16,MASCULINO,ADULTOS,1
VALLE,CANDELARIA,76130000,ARMA BLANCA / CORTOPUNZANTE,8/21/16,FEMENINO,ADULTOS,1
VALLE,CANDELARIA,76130000,ARMA BLANCA / CORTOPUNZANTE,10/2/16,FEMENINO,ADULTOS,1
VALLE,CANDELARIA,76130000,ARMA BLANCA / CORTOPUNZANTE,11/26/16,FEMENINO,ADULTOS,1
VALLE,CANDELARIA,76130000,ARMA BLANCA / CORTOPUNZANTE,12/25/16,FEMENINO,ADULTOS,1
VALLE,CARTAGO,76147000,ARMA BLANCA / CORTOPUNZANTE,1/21/16,FEMENINO,ADULTOS,1
VALLE,CARTAGO,76147000,ARMA BLANCA / CORTOPUNZANTE,2/13/16,FEMENINO,ADULTOS,1
VALLE,CARTAGO,76147000,ARMA BLANCA / CORTOPUNZANTE,2/29/16,FEMENINO,ADULTOS,1
VALLE,CARTAGO,76147000,ARMA BLANCA / CORTOPUNZANTE,3/10/16,FEMENINO,ADULTOS,1
VALLE,CARTAGO,76147000,ARMA BLANCA / CORTOPUNZANTE,11/7/16,FEMENINO,ADULTOS,1
VALLE,CARTAGO,76147000,ARMA BLANCA / CORTOPUNZANTE,11/16/16,FEMENINO,ADULTOS,1
VALLE,CARTAGO,76147000,ARMA BLANCA / CORTOPUNZANTE,12/16/16,FEMENINO,ADULTOS,1
VALLE,DAGUA,76233000,ARMA BLANCA / CORTOPUNZANTE,2/6/16,FEMENINO,ADULTOS,1
VALLE,DAGUA,76233000,ARMA BLANCA / CORTOPUNZANTE,5/24/16,FEMENINO,ADULTOS,1
VALLE,DAGUA,76233000,ARMA BLANCA / CORTOPUNZANTE,8/13/16,FEMENINO,ADULTOS,1
VALLE,DAGUA,76233000,ARMA BLANCA / CORTOPUNZANTE,10/23/16,FEMENINO,ADULTOS,1
VALLE,DAGUA,76233000,ARMA BLANCA / CORTOPUNZANTE,11/7/16,FEMENINO,ADULTOS,1
VALLE,DAGUA,76233000,ARMA BLANCA / CORTOPUNZANTE,11/7/16,MASCULINO,ADULTOS,1
VALLE,DAGUA,76233000,ARMA BLANCA / CORTOPUNZANTE,12/23/16,FEMENINO,ADULTOS,1
VALLE,EL CERRITO,76248000,ARMA BLANCA / CORTOPUNZANTE,1/17/16,FEMENINO,ADULTOS,1
VALLE,EL CERRITO,76248000,ARMA BLANCA / CORTOPUNZANTE,1/24/16,MASCULINO,ADULTOS,1
VALLE,EL CERRITO,76248000,ARMA BLANCA / CORTOPUNZANTE,12/3/16,MASCULINO,ADULTOS,1
VALLE,FLORIDA,76275000,ARMA BLANCA / CORTOPUNZANTE,1/18/16,FEMENINO,ADULTOS,1
VALLE,FLORIDA,76275000,ARMA BLANCA / CORTOPUNZANTE,3/20/16,FEMENINO,ADULTOS,1
VALLE,FLORIDA,76275000,ARMA BLANCA / CORTOPUNZANTE,3/26/16,FEMENINO,ADULTOS,1
VALLE,FLORIDA,76275000,ARMA BLANCA / CORTOPUNZANTE,4/3/16,FEMENINO,ADULTOS,1
VALLE,FLORIDA,76275000,ARMA BLANCA / CORTOPUNZANTE,9/8/16,FEMENINO,ADULTOS,1
VALLE,FLORIDA,76275000,ARMA BLANCA / CORTOPUNZANTE,11/15/16,FEMENINO,ADULTOS,1
VALLE,GINEBRA,76306000,ARMA BLANCA / CORTOPUNZANTE,1/7/16,FEMENINO,ADULTOS,1
VALLE,GINEBRA,76306000,ARMA BLANCA / CORTOPUNZANTE,2/28/16,FEMENINO,ADULTOS,1
VALLE,GINEBRA,76306000,ARMA BLANCA / CORTOPUNZANTE,7/1/16,FEMENINO,ADULTOS,2
VALLE,GINEBRA,76306000,ARMA BLANCA / CORTOPUNZANTE,7/1/16,MASCULINO,ADULTOS,1
VALLE,GUACARÍ,76318000,ARMA BLANCA / CORTOPUNZANTE,2/1/16,MASCULINO,ADULTOS,1
VALLE,GUACARÍ,76318000,ARMA BLANCA / CORTOPUNZANTE,5/1/16,MASCULINO,ADULTOS,1
VALLE,GUACARÍ,76318000,ARMA BLANCA / CORTOPUNZANTE,5/23/16,FEMENINO,ADULTOS,1
VALLE,GUACARÍ,76318000,ARMA BLANCA / CORTOPUNZANTE,6/4/16,FEMENINO,ADULTOS,1
VALLE,GUACARÍ,76318000,ARMA BLANCA / CORTOPUNZANTE,8/1/16,FEMENINO,ADULTOS,1
VALLE,GUACARÍ,76318000,ARMA BLANCA / CORTOPUNZANTE,11/1/16,FEMENINO,ADULTOS,1
VALLE,GUACARÍ,76318000,ARMA BLANCA / CORTOPUNZANTE,12/13/16,FEMENINO,ADULTOS,1
VALLE,GUADALAJARA DE BUGA,76111000,ARMA BLANCA / CORTOPUNZANTE,2/21/16,MASCULINO,ADULTOS,1
VALLE,GUADALAJARA DE BUGA,76111000,ARMA BLANCA / CORTOPUNZANTE,2/26/16,FEMENINO,ADULTOS,1
VALLE,GUADALAJARA DE BUGA,76111000,ARMA BLANCA / CORTOPUNZANTE,3/13/16,MASCULINO,ADULTOS,1
VALLE,GUADALAJARA DE BUGA,76111000,ARMA BLANCA / CORTOPUNZANTE,4/12/16,FEMENINO,ADULTOS,1
VALLE,GUADALAJARA DE BUGA,76111000,ARMA BLANCA / CORTOPUNZANTE,5/21/16,FEMENINO,ADULTOS,1
VALLE,GUADALAJARA DE BUGA,76111000,ARMA BLANCA / CORTOPUNZANTE,6/19/16,FEMENINO,ADULTOS,1
VALLE,GUADALAJARA DE BUGA,76111000,ARMA BLANCA / CORTOPUNZANTE,6/27/16,MASCULINO,ADULTOS,1
VALLE,GUADALAJARA DE BUGA,76111000,ARMA BLANCA / CORTOPUNZANTE,7/13/16,FEMENINO,ADULTOS,1
VALLE,GUADALAJARA DE BUGA,76111000,ARMA BLANCA / CORTOPUNZANTE,8/17/16,FEMENINO,ADULTOS,1
VALLE,GUADALAJARA DE BUGA,76111000,ARMA BLANCA / CORTOPUNZANTE,10/31/16,FEMENINO,ADULTOS,1
VALLE,GUADALAJARA DE BUGA,76111000,ARMA BLANCA / CORTOPUNZANTE,12/8/16,FEMENINO,ADULTOS,1
VALLE,JAMUNDÍ,76364000,ARMA BLANCA / CORTOPUNZANTE,1/24/16,MASCULINO,ADULTOS,1
VALLE,JAMUNDÍ,76364000,ARMA BLANCA / CORTOPUNZANTE,4/3/16,FEMENINO,ADULTOS,1
VALLE,JAMUNDÍ,76364000,ARMA BLANCA / CORTOPUNZANTE,4/19/16,FEMENINO,ADULTOS,1
VALLE,JAMUNDÍ,76364000,ARMA BLANCA / CORTOPUNZANTE,5/14/16,FEMENINO,ADULTOS,1
VALLE,JAMUNDÍ,76364000,ARMA BLANCA / CORTOPUNZANTE,5/30/16,MASCULINO,ADULTOS,1
VALLE,JAMUNDÍ,76364000,ARMA BLANCA / CORTOPUNZANTE,7/7/16,FEMENINO,ADULTOS,1
VALLE,JAMUNDÍ,76364000,ARMA BLANCA / CORTOPUNZANTE,7/31/16,MASCULINO,ADULTOS,1
VALLE,JAMUNDÍ,76364000,ARMA BLANCA / CORTOPUNZANTE,8/17/16,FEMENINO,ADULTOS,1
VALLE,JAMUNDÍ,76364000,ARMA BLANCA / CORTOPUNZANTE,9/6/16,FEMENINO,ADULTOS,1
VALLE,JAMUNDÍ,76364000,ARMA BLANCA / CORTOPUNZANTE,9/11/16,MASCULINO,ADULTOS,1
VALLE,JAMUNDÍ,76364000,ARMA BLANCA / CORTOPUNZANTE,11/22/16,FEMENINO,ADULTOS,1
VALLE,JAMUNDÍ,76364000,ARMA BLANCA / CORTOPUNZANTE,12/1/16,FEMENINO,ADULTOS,1
VALLE,LA CUMBRE,76377000,ARMA BLANCA / CORTOPUNZANTE,1/16/16,FEMENINO,ADULTOS,1
VALLE,LA CUMBRE,76377000,ARMA BLANCA / CORTOPUNZANTE,7/15/16,FEMENINO,ADULTOS,1
VALLE,LA CUMBRE,76377000,ARMA BLANCA / CORTOPUNZANTE,7/24/16,FEMENINO,ADULTOS,1
VALLE,LA UNIÓN,76400000,ARMA BLANCA / CORTOPUNZANTE,10/20/16,FEMENINO,ADULTOS,1
VALLE,LA UNIÓN,76400000,ARMA BLANCA / CORTOPUNZANTE,10/20/16,MASCULINO,ADULTOS,1
VALLE,LA UNIÓN,76400000,ARMA BLANCA / CORTOPUNZANTE,12/31/16,FEMENINO,ADULTOS,1
VALLE,PALMIRA,76520000,ARMA BLANCA / CORTOPUNZANTE,1/25/16,FEMENINO,ADULTOS,1
VALLE,PALMIRA,76520000,ARMA BLANCA / CORTOPUNZANTE,1/26/16,FEMENINO,ADULTOS,1
VALLE,PALMIRA,76520000,ARMA BLANCA / CORTOPUNZANTE,2/3/16,FEMENINO,ADULTOS,1
VALLE,PALMIRA,76520000,ARMA BLANCA / CORTOPUNZANTE,2/29/16,MASCULINO,ADULTOS,1
VALLE,PALMIRA,76520000,ARMA BLANCA / CORTOPUNZANTE,3/12/16,FEMENINO,ADULTOS,1
VALLE,PALMIRA,76520000,ARMA BLANCA / CORTOPUNZANTE,4/15/16,MASCULINO,ADULTOS,1
VALLE,PALMIRA,76520000,ARMA BLANCA / CORTOPUNZANTE,5/14/16,FEMENINO,ADULTOS,1
VALLE,PALMIRA,76520000,ARMA BLANCA / CORTOPUNZANTE,5/19/16,FEMENINO,ADULTOS,1
VALLE,PALMIRA,76520000,ARMA BLANCA / CORTOPUNZANTE,6/20/16,MASCULINO,ADULTOS,1
VALLE,PALMIRA,76520000,ARMA BLANCA / CORTOPUNZANTE,7/8/16,FEMENINO,ADULTOS,2
VALLE,PALMIRA,76520000,ARMA BLANCA / CORTOPUNZANTE,7/8/16,MASCULINO,ADULTOS,2
VALLE,PALMIRA,76520000,ARMA BLANCA / CORTOPUNZANTE,8/6/16,MASCULINO,ADULTOS,1
VALLE,PALMIRA,76520000,ARMA BLANCA / CORTOPUNZANTE,9/1/16,FEMENINO,ADULTOS,1
VALLE,PALMIRA,76520000,ARMA BLANCA / CORTOPUNZANTE,9/6/16,FEMENINO,ADULTOS,1
VALLE,PALMIRA,76520000,ARMA BLANCA / CORTOPUNZANTE,9/9/16,MASCULINO,ADULTOS,1
VALLE,PALMIRA,76520000,ARMA BLANCA / CORTOPUNZANTE,11/27/16,FEMENINO,ADULTOS,1
VALLE,PALMIRA,76520000,ARMA BLANCA / CORTOPUNZANTE,11/30/16,FEMENINO,ADULTOS,1
VALLE,PALMIRA,76520000,ARMA BLANCA / CORTOPUNZANTE,12/26/16,FEMENINO,ADULTOS,1
VALLE,PRADERA,76563000,ARMA BLANCA / CORTOPUNZANTE,5/5/16,FEMENINO,ADULTOS,1
VALLE,PRADERA,76563000,ARMA BLANCA / CORTOPUNZANTE,9/4/16,FEMENINO,ADULTOS,1
VALLE,PRADERA,76563000,ARMA BLANCA / CORTOPUNZANTE,10/16/16,FEMENINO,ADULTOS,1
VALLE,PRADERA,76563000,ARMA BLANCA / CORTOPUNZANTE,12/24/16,FEMENINO,ADULTOS,1
VALLE,PRADERA,76563000,ARMA BLANCA / CORTOPUNZANTE,12/25/16,FEMENINO,ADULTOS,1
VALLE,RESTREPO,76606000,ARMA BLANCA / CORTOPUNZANTE,7/1/16,MASCULINO,ADULTOS,1
VALLE,ROLDANILLO,76622000,ARMA BLANCA / CORTOPUNZANTE,1/1/16,FEMENINO,ADULTOS,1
VALLE,SAN PEDRO,76670000,ARMA BLANCA / CORTOPUNZANTE,12/23/16,FEMENINO,ADULTOS,1
VALLE,SEVILLA,76736000,ARMA BLANCA / CORTOPUNZANTE,1/31/16,FEMENINO,ADULTOS,1
VALLE,SEVILLA,76736000,ARMA BLANCA / CORTOPUNZANTE,2/5/16,MASCULINO,ADULTOS,1
VALLE,SEVILLA,76736000,ARMA BLANCA / CORTOPUNZANTE,12/25/16,MASCULINO,ADULTOS,1
VALLE,TORO,76823000,ARMA BLANCA / CORTOPUNZANTE,4/11/16,MASCULINO,ADULTOS,1
VALLE,TRUJILLO,76828000,ARMA BLANCA / CORTOPUNZANTE,5/3/16,FEMENINO,ADULTOS,1
VALLE,TRUJILLO,76828000,ARMA BLANCA / CORTOPUNZANTE,5/5/16,FEMENINO,ADULTOS,1
VALLE,TRUJILLO,76828000,ARMA BLANCA / CORTOPUNZANTE,6/21/16,FEMENINO,ADULTOS,1
VALLE,TRUJILLO,76828000,ARMA BLANCA / CORTOPUNZANTE,8/6/16,FEMENINO,ADULTOS,1
VALLE,TULUÁ,76834000,ARMA BLANCA / CORTOPUNZANTE,1/3/16,FEMENINO,ADULTOS,1
VALLE,TULUÁ,76834000,ARMA BLANCA / CORTOPUNZANTE,1/21/16,FEMENINO,ADULTOS,1
VALLE,TULUÁ,76834000,ARMA BLANCA / CORTOPUNZANTE,2/2/16,FEMENINO,ADOLESCENTES,1
VALLE,TULUÁ,76834000,ARMA BLANCA / CORTOPUNZANTE,2/3/16,FEMENINO,ADULTOS,1
VALLE,TULUÁ,76834000,ARMA BLANCA / CORTOPUNZANTE,2/17/16,FEMENINO,ADULTOS,1
VALLE,TULUÁ,76834000,ARMA BLANCA / CORTOPUNZANTE,2/24/16,MASCULINO,ADULTOS,1
VALLE,TULUÁ,76834000,ARMA BLANCA / CORTOPUNZANTE,3/3/16,FEMENINO,ADULTOS,1
VALLE,TULUÁ,76834000,ARMA BLANCA / CORTOPUNZANTE,4/19/16,MASCULINO,ADULTOS,1
VALLE,TULUÁ,76834000,ARMA BLANCA / CORTOPUNZANTE,6/9/16,FEMENINO,ADULTOS,1
VALLE,TULUÁ,76834000,ARMA BLANCA / CORTOPUNZANTE,9/20/16,FEMENINO,ADULTOS,1
VALLE,TULUÁ,76834000,ARMA BLANCA / CORTOPUNZANTE,11/6/16,FEMENINO,ADULTOS,1
VALLE,TULUÁ,76834000,ARMA BLANCA / CORTOPUNZANTE,11/21/16,MASCULINO,ADULTOS,2
VALLE,TULUÁ,76834000,ARMA BLANCA / CORTOPUNZANTE,11/22/16,FEMENINO,ADULTOS,1
VALLE,TULUÁ,76834000,ARMA BLANCA / CORTOPUNZANTE,12/25/16,FEMENINO,ADULTOS,1
VALLE,VIJES,76869000,ARMA BLANCA / CORTOPUNZANTE,2/5/16,FEMENINO,ADULTOS,1
VALLE,VIJES,76869000,ARMA BLANCA / CORTOPUNZANTE,6/19/16,FEMENINO,ADULTOS,1
VALLE,VIJES,76869000,ARMA BLANCA / CORTOPUNZANTE,6/19/16,MASCULINO,MENORES,1
VALLE,VIJES,76869000,ARMA BLANCA / CORTOPUNZANTE,6/27/16,MASCULINO,ADULTOS,1
VALLE,YOTOCO,76890000,ARMA BLANCA / CORTOPUNZANTE,3/5/16,FEMENINO,ADULTOS,1
VALLE,YOTOCO,76890000,ARMA BLANCA / CORTOPUNZANTE,3/5/16,MASCULINO,ADULTOS,1
VALLE,YUMBO,76892000,ARMA BLANCA / CORTOPUNZANTE,1/14/16,FEMENINO,ADULTOS,1
VALLE,YUMBO,76892000,ARMA BLANCA / CORTOPUNZANTE,1/18/16,FEMENINO,ADULTOS,2
VALLE,YUMBO,76892000,ARMA BLANCA / CORTOPUNZANTE,1/25/16,FEMENINO,ADOLESCENTES,1
VALLE,YUMBO,76892000,ARMA BLANCA / CORTOPUNZANTE,1/26/16,FEMENINO,ADULTOS,1
VALLE,YUMBO,76892000,ARMA BLANCA / CORTOPUNZANTE,2/16/16,FEMENINO,ADULTOS,1
VALLE,YUMBO,76892000,ARMA BLANCA / CORTOPUNZANTE,2/16/16,MASCULINO,ADULTOS,1
VALLE,YUMBO,76892000,ARMA BLANCA / CORTOPUNZANTE,3/3/16,FEMENINO,ADULTOS,1
VALLE,YUMBO,76892000,ARMA BLANCA / CORTOPUNZANTE,4/1/16,FEMENINO,ADULTOS,1
VALLE,YUMBO,76892000,ARMA BLANCA / CORTOPUNZANTE,5/5/16,FEMENINO,ADULTOS,1
VALLE,YUMBO,76892000,ARMA BLANCA / CORTOPUNZANTE,7/20/16,MASCULINO,ADULTOS,1
VALLE,ZARZAL,76895000,ARMA BLANCA / CORTOPUNZANTE,1/22/16,FEMENINO,ADULTOS,1
VALLE,ZARZAL,76895000,ARMA BLANCA / CORTOPUNZANTE,5/1/16,FEMENINO,ADULTOS,1
VALLE,ZARZAL,76895000,ARMA BLANCA / CORTOPUNZANTE,7/24/16,FEMENINO,ADULTOS,1
VALLE,ZARZAL,76895000,ARMA BLANCA / CORTOPUNZANTE,11/24/16,FEMENINO,ADULTOS,1
VALLE,ZARZAL,76895000,ARMA BLANCA / CORTOPUNZANTE,12/15/16,MASCULINO,ADULTOS,1
VALLE,ZARZAL,76895000,ARMA BLANCA / CORTOPUNZANTE,12/31/16,FEMENINO,ADULTOS,1
VAUPÉS,CARURU,97161000,ARMA BLANCA / CORTOPUNZANTE,8/28/16,FEMENINO,ADULTOS,1
VAUPÉS,MITÚ (CT),97001000,ARMA BLANCA / CORTOPUNZANTE,7/9/16,MASCULINO,ADULTOS,1
VAUPÉS,MITÚ (CT),97001000,ARMA BLANCA / CORTOPUNZANTE,7/17/16,FEMENINO,ADULTOS,1
VAUPÉS,MITÚ (CT),97001000,ARMA BLANCA / CORTOPUNZANTE,12/31/16,MASCULINO,ADULTOS,1
VICHADA,PUERTO CARREÑO (CT),99001000,ARMA BLANCA / CORTOPUNZANTE,2/21/16,FEMENINO,ADULTOS,1
VICHADA,PUERTO CARREÑO (CT),99001000,ARMA BLANCA / CORTOPUNZANTE,7/16/16,FEMENINO,ADULTOS,1
ANTIOQUIA,ANDES,05034000,ARMA DE FUEGO,12/12/16,FEMENINO,ADULTOS,1
ANTIOQUIA,BELLO,05088000,ARMA DE FUEGO,2/14/16,FEMENINO,ADULTOS,1
ANTIOQUIA,BELLO,05088000,ARMA DE FUEGO,5/8/16,FEMENINO,ADULTOS,1
ANTIOQUIA,BELLO,05088000,ARMA DE FUEGO,9/5/16,FEMENINO,ADULTOS,1
ANTIOQUIA,BELLO,05088000,ARMA DE FUEGO,9/10/16,MASCULINO,ADULTOS,1
ANTIOQUIA,CAREPA,05147000,ARMA DE FUEGO,1/30/16,FEMENINO,ADULTOS,1
ANTIOQUIA,EBÉJICO,05240000,ARMA DE FUEGO,2/6/16,FEMENINO,ADULTOS,1
ANTIOQUIA,EL BAGRE,05250000,ARMA DE FUEGO,12/9/16,FEMENINO,ADULTOS,1
ANTIOQUIA,EL CARMEN DE VIBORAL,05148000,ARMA DE FUEGO,8/30/16,FEMENINO,ADULTOS,1
ANTIOQUIA,ENVIGADO,05266000,ARMA DE FUEGO,11/20/16,FEMENINO,ADULTOS,1
ANTIOQUIA,GUARNE,05318000,ARMA DE FUEGO,1/17/16,MASCULINO,ADULTOS,1
ANTIOQUIA,LA ESTRELLA,05380000,ARMA DE FUEGO,4/17/16,FEMENINO,ADULTOS,1
ANTIOQUIA,LA ESTRELLA,05380000,ARMA DE FUEGO,4/17/16,MASCULINO,ADULTOS,1
ANTIOQUIA,LA ESTRELLA,05380000,ARMA DE FUEGO,9/19/16,FEMENINO,ADULTOS,1
ANTIOQUIA,LA PINTADA,05390000,ARMA DE FUEGO,2/8/16,FEMENINO,ADULTOS,1
ANTIOQUIA,MEDELLÍN (CT),05001000,ARMA DE FUEGO,1/2/16,MASCULINO,ADULTOS,1
ANTIOQUIA,MEDELLÍN (CT),05001000,ARMA DE FUEGO,2/17/16,FEMENINO,ADULTOS,1
ANTIOQUIA,MEDELLÍN (CT),05001000,ARMA DE FUEGO,2/19/16,MASCULINO,ADOLESCENTES,1
ANTIOQUIA,MEDELLÍN (CT),05001000,ARMA DE FUEGO,2/22/16,FEMENINO,ADULTOS,1
ANTIOQUIA,MEDELLÍN (CT),05001000,ARMA DE FUEGO,3/13/16,FEMENINO,ADULTOS,1
ANTIOQUIA,MEDELLÍN (CT),05001000,ARMA DE FUEGO,4/4/16,FEMENINO,ADULTOS,1
ANTIOQUIA,MEDELLÍN (CT),05001000,ARMA DE FUEGO,5/8/16,FEMENINO,ADULTOS,1
ANTIOQUIA,MEDELLÍN (CT),05001000,ARMA DE FUEGO,5/8/16,MASCULINO,ADOLESCENTES,1
ANTIOQUIA,MEDELLÍN (CT),05001000,ARMA DE FUEGO,6/7/16,FEMENINO,ADULTOS,1
ANTIOQUIA,MEDELLÍN (CT),05001000,ARMA DE FUEGO,6/21/16,FEMENINO,ADULTOS,1
ANTIOQUIA,MEDELLÍN (CT),05001000,ARMA DE FUEGO,6/21/16,FEMENINO,MENORES,1
ANTIOQUIA,MEDELLÍN (CT),05001000,ARMA DE FUEGO,6/28/16,FEMENINO,ADULTOS,1
ANTIOQUIA,MEDELLÍN (CT),05001000,ARMA DE FUEGO,7/1/16,MASCULINO,ADULTOS,1
ANTIOQUIA,MEDELLÍN (CT),05001000,ARMA DE FUEGO,7/30/16,MASCULINO,ADULTOS,1
ANTIOQUIA,MEDELLÍN (CT),05001000,ARMA DE FUEGO,9/30/16,MASCULINO,ADULTOS,1
ANTIOQUIA,MEDELLÍN (CT),05001000,ARMA DE FUEGO,10/12/16,FEMENINO,ADULTOS,2
ANTIOQUIA,MEDELLÍN (CT),05001000,ARMA DE FUEGO,10/13/16,FEMENINO,ADULTOS,1
ANTIOQUIA,MEDELLÍN (CT),05001000,ARMA DE FUEGO,10/24/16,MASCULINO,ADULTOS,1
ANTIOQUIA,MEDELLÍN (CT),05001000,ARMA DE FUEGO,11/1/16,FEMENINO,ADULTOS,1
ANTIOQUIA,MEDELLÍN (CT),05001000,ARMA DE FUEGO,11/3/16,FEMENINO,ADULTOS,1
ANTIOQUIA,MEDELLÍN (CT),05001000,ARMA DE FUEGO,11/18/16,FEMENINO,ADULTOS,1
ANTIOQUIA,MEDELLÍN (CT),05001000,ARMA DE FUEGO,12/30/16,FEMENINO,ADULTOS,1
ANTIOQUIA,NECOCLÍ,05490000,ARMA DE FUEGO,7/1/16,FEMENINO,ADULTOS,1
ANTIOQUIA,NECOCLÍ,05490000,ARMA DE FUEGO,12/22/16,FEMENINO,ADULTOS,1
ANTIOQUIA,SAN ROQUE,05670000,ARMA DE FUEGO,8/31/16,FEMENINO,ADULTOS,1
ANTIOQUIA,TARAZÁ,05790000,ARMA DE FUEGO,7/14/16,MASCULINO,ADULTOS,1
ANTIOQUIA,TURBO,05837000,ARMA DE FUEGO,3/21/16,FEMENINO,ADULTOS,1
ANTIOQUIA,YARUMAL,05887000,ARMA DE FUEGO,2/13/16,MASCULINO,ADULTOS,1
ANTIOQUIA,ZARAGOZA,05895000,ARMA DE FUEGO,8/22/16,FEMENINO,ADULTOS,1
ARAUCA,TAME,81794000,ARMA DE FUEGO,4/21/16,FEMENINO,ADULTOS,1
ATLÁNTICO,BARRANQUILLA (CT),08001000,ARMA DE FUEGO,2/16/16,FEMENINO,ADULTOS,1
ATLÁNTICO,BARRANQUILLA (CT),08001000,ARMA DE FUEGO,3/12/16,FEMENINO,ADULTOS,1
ATLÁNTICO,BARRANQUILLA (CT),08001000,ARMA DE FUEGO,4/18/16,FEMENINO,ADULTOS,1
ATLÁNTICO,BARRANQUILLA (CT),08001000,ARMA DE FUEGO,5/23/16,FEMENINO,ADULTOS,1
ATLÁNTICO,BARRANQUILLA (CT),08001000,ARMA DE FUEGO,5/29/16,FEMENINO,ADULTOS,1
ATLÁNTICO,BARRANQUILLA (CT),08001000,ARMA DE FUEGO,6/6/16,FEMENINO,ADULTOS,1
ATLÁNTICO,BARRANQUILLA (CT),08001000,ARMA DE FUEGO,8/7/16,FEMENINO,ADULTOS,1
ATLÁNTICO,BARRANQUILLA (CT),08001000,ARMA DE FUEGO,9/2/16,FEMENINO,ADULTOS,1
ATLÁNTICO,BARRANQUILLA (CT),08001000,ARMA DE FUEGO,9/17/16,FEMENINO,ADULTOS,1
ATLÁNTICO,BARRANQUILLA (CT),08001000,ARMA DE FUEGO,9/18/16,MASCULINO,ADULTOS,1
ATLÁNTICO,BARRANQUILLA (CT),08001000,ARMA DE FUEGO,9/24/16,FEMENINO,ADOLESCENTES,1
ATLÁNTICO,BARRANQUILLA (CT),08001000,ARMA DE FUEGO,9/29/16,FEMENINO,ADULTOS,1
ATLÁNTICO,BARRANQUILLA (CT),08001000,ARMA DE FUEGO,10/22/16,FEMENINO,ADULTOS,1
ATLÁNTICO,BARRANQUILLA (CT),08001000,ARMA DE FUEGO,12/3/16,FEMENINO,ADULTOS,1
ATLÁNTICO,PUERTO COLOMBIA,08573000,ARMA DE FUEGO,6/6/16,MASCULINO,ADULTOS,1
ATLÁNTICO,SOLEDAD,08758000,ARMA DE FUEGO,2/21/16,FEMENINO,ADULTOS,1
ATLÁNTICO,SOLEDAD,08758000,ARMA DE FUEGO,4/1/16,FEMENINO,ADULTOS,1
ATLÁNTICO,SOLEDAD,08758000,ARMA DE FUEGO,5/1/16,FEMENINO,ADULTOS,1
ATLÁNTICO,SOLEDAD,08758000,ARMA DE FUEGO,6/26/16,FEMENINO,ADULTOS,1
ATLÁNTICO,SOLEDAD,08758000,ARMA DE FUEGO,7/31/16,FEMENINO,ADULTOS,1
ATLÁNTICO,SOLEDAD,08758000,ARMA DE FUEGO,9/14/16,FEMENINO,ADULTOS,2
ATLÁNTICO,SOLEDAD,08758000,ARMA DE FUEGO,9/17/16,FEMENINO,ADULTOS,1
ATLÁNTICO,SOLEDAD,08758000,ARMA DE FUEGO,11/26/16,FEMENINO,ADULTOS,1
ATLÁNTICO,USIACURÍ,08849000,ARMA DE FUEGO,10/30/16,FEMENINO,MENORES,1
BOLÍVAR,CARTAGENA (CT),13001000,ARMA DE FUEGO,1/8/16,FEMENINO,ADULTOS,1
BOLÍVAR,CARTAGENA (CT),13001000,ARMA DE FUEGO,1/22/16,MASCULINO,ADULTOS,1
BOLÍVAR,CARTAGENA (CT),13001000,ARMA DE FUEGO,1/28/16,FEMENINO,ADULTOS,1
BOLÍVAR,CARTAGENA (CT),13001000,ARMA DE FUEGO,1/30/16,FEMENINO,ADULTOS,1
BOLÍVAR,CARTAGENA (CT),13001000,ARMA DE FUEGO,1/31/16,FEMENINO,ADULTOS,1
BOLÍVAR,CARTAGENA (CT),13001000,ARMA DE FUEGO,2/27/16,FEMENINO,ADULTOS,1
BOLÍVAR,CARTAGENA (CT),13001000,ARMA DE FUEGO,3/3/16,FEMENINO,ADULTOS,1
BOLÍVAR,CARTAGENA (CT),13001000,ARMA DE FUEGO,3/8/16,FEMENINO,ADULTOS,1
BOLÍVAR,CARTAGENA (CT),13001000,ARMA DE FUEGO,3/8/16,MASCULINO,ADULTOS,1
BOLÍVAR,CARTAGENA (CT),13001000,ARMA DE FUEGO,4/30/16,FEMENINO,ADULTOS,1
BOLÍVAR,CARTAGENA (CT),13001000,ARMA DE FUEGO,5/6/16,FEMENINO,ADULTOS,1
BOLÍVAR,CARTAGENA (CT),13001000,ARMA DE FUEGO,6/5/16,FEMENINO,ADULTOS,1
BOLÍVAR,CARTAGENA (CT),13001000,ARMA DE FUEGO,6/17/16,FEMENINO,ADULTOS,1
BOLÍVAR,CARTAGENA (CT),13001000,ARMA DE FUEGO,7/30/16,FEMENINO,ADULTOS,1
BOLÍVAR,CARTAGENA (CT),13001000,ARMA DE FUEGO,8/22/16,FEMENINO,ADULTOS,1
