DEPARTAMENTO,MUNICIPIO,CODIGO DANE,ARMAS MEDIOS,FECHA HECHO,GENERO,AGRUPA EDAD PERSONA,CANTIDAD
CUNDINAMARCA,SAN JUAN DE RÍO SECO,25662000,ARMA DE FUEGO,1/14/17,FEMENINO,ADULTOS,1
CUNDINAMARCA,TENJO,25799000,ARMA DE FUEGO,10/15/17,FEMENINO,ADULTOS,1
CUNDINAMARCA,TOCANCIPÁ,25817000,ARMA DE FUEGO,7/19/17,FEMENINO,ADULTOS,1
CUNDINAMARCA,VILLAPINZÓN,25873000,ARMA DE FUEGO,2/26/17,FEMENINO,ADULTOS,1
GUAJIRA,MAICAO,44430000,ARMA DE FUEGO,8/16/17,FEMENINO,ADULTOS,1
GUAJIRA,MANAURE,44560000,ARMA DE FUEGO,5/21/17,FEMENINO,ADULTOS,1
GUAJIRA,RIOHACHA (CT),44001000,ARMA DE FUEGO,1/1/17,FEMENINO,ADULTOS,1
GUAJIRA,RIOHACHA (CT),44001000,ARMA DE FUEGO,6/29/17,FEMENINO,ADULTOS,1
GUAJIRA,RIOHACHA (CT),44001000,ARMA DE FUEGO,7/10/17,FEMENINO,ADULTOS,1
GUAJIRA,RIOHACHA (CT),44001000,ARMA DE FUEGO,10/8/17,FEMENINO,ADULTOS,1
GUAVIARE,EL RETORNO,95025000,ARMA DE FUEGO,8/1/17,FEMENINO,ADULTOS,1
HUILA,ALGECIRAS,41020000,ARMA DE FUEGO,4/22/17,FEMENINO,ADULTOS,1
HUILA,GARZÓN,41298000,ARMA DE FUEGO,1/6/17,FEMENINO,ADULTOS,1
HUILA,IQUIRA,41357000,ARMA DE FUEGO,9/7/17,FEMENINO,ADULTOS,1
HUILA,TARQUI,41791000,ARMA DE FUEGO,7/2/17,FEMENINO,ADULTOS,1
MAGDALENA,CIÉNAGA,47189000,ARMA DE FUEGO,7/23/17,FEMENINO,ADULTOS,1
MAGDALENA,FUNDACIÓN,47288000,ARMA DE FUEGO,9/26/17,FEMENINO,ADULTOS,1
MAGDALENA,PIVIJAY,47551000,ARMA DE FUEGO,2/21/17,FEMENINO,ADULTOS,1
MAGDALENA,SANTA ANA,47707000,ARMA DE FUEGO,8/24/17,FEMENINO,ADULTOS,1
MAGDALENA,SANTA MARTA (CT),47001000,ARMA DE FUEGO,4/26/17,MASCULINO,ADULTOS,1
MAGDALENA,SANTA MARTA (CT),47001000,ARMA DE FUEGO,6/6/17,FEMENINO,ADULTOS,1
MAGDALENA,SANTA MARTA (CT),47001000,ARMA DE FUEGO,10/2/17,FEMENINO,ADULTOS,1
MAGDALENA,SANTA MARTA (CT),47001000,ARMA DE FUEGO,10/2/17,FEMENINO,MENORES,1
MAGDALENA,SANTA MARTA (CT),47001000,ARMA DE FUEGO,10/22/17,FEMENINO,ADULTOS,1
MAGDALENA,SANTA MARTA (CT),47001000,ARMA DE FUEGO,12/10/17,FEMENINO,ADULTOS,1
MAGDALENA,SANTA MARTA (CT),47001000,ARMA DE FUEGO,12/17/17,FEMENINO,ADULTOS,1
META,ACACÍAS,50006000,ARMA DE FUEGO,1/16/17,FEMENINO,ADULTOS,1
META,ACACÍAS,50006000,ARMA DE FUEGO,8/22/17,FEMENINO,ADULTOS,1
META,GRANADA,50313000,ARMA DE FUEGO,4/11/17,FEMENINO,ADULTOS,1
META,GUAMAL,50318000,ARMA DE FUEGO,12/17/17,FEMENINO,ADULTOS,1
META,LEJANÍAS,50400000,ARMA DE FUEGO,9/4/17,FEMENINO,ADULTOS,1
META,PUERTO GAITÁN,50568000,ARMA DE FUEGO,11/2/17,FEMENINO,ADULTOS,1
META,VILLAVICENCIO (CT),50001000,ARMA DE FUEGO,1/21/17,FEMENINO,ADULTOS,1
META,VILLAVICENCIO (CT),50001000,ARMA DE FUEGO,4/9/17,MASCULINO,ADULTOS,1
META,VILLAVICENCIO (CT),50001000,ARMA DE FUEGO,5/27/17,FEMENINO,ADULTOS,1
META,VILLAVICENCIO (CT),50001000,ARMA DE FUEGO,6/11/17,FEMENINO,ADULTOS,1
META,VILLAVICENCIO (CT),50001000,ARMA DE FUEGO,9/24/17,FEMENINO,ADULTOS,1
META,VILLAVICENCIO (CT),50001000,ARMA DE FUEGO,10/6/17,FEMENINO,ADULTOS,1
META,VILLAVICENCIO (CT),50001000,ARMA DE FUEGO,10/6/17,FEMENINO,MENORES,1
NARIÑO,FRANCISCO PIZARRO,52520000,ARMA DE FUEGO,12/23/17,FEMENINO,ADULTOS,1
NARIÑO,PASTO (CT),52001000,ARMA DE FUEGO,2/14/17,MASCULINO,ADULTOS,1
NARIÑO,PASTO (CT),52001000,ARMA DE FUEGO,2/17/17,FEMENINO,ADOLESCENTES,1
NARIÑO,PASTO (CT),52001000,ARMA DE FUEGO,10/1/17,FEMENINO,ADULTOS,1
NARIÑO,POLICARPA,52540000,ARMA DE FUEGO,7/29/17,FEMENINO,ADULTOS,1
NARIÑO,SAN ANDRES DE TUMACO,52835000,ARMA DE FUEGO,4/27/17,FEMENINO,ADULTOS,1
NARIÑO,SAN ANDRES DE TUMACO,52835000,ARMA DE FUEGO,6/1/17,FEMENINO,ADULTOS,1
NORTE DE SANTANDER,CÚCUTA (CT),54001000,ARMA DE FUEGO,1/1/17,FEMENINO,ADULTOS,1
NORTE DE SANTANDER,CÚCUTA (CT),54001000,ARMA DE FUEGO,1/1/17,MASCULINO,MENORES,1
NORTE DE SANTANDER,CÚCUTA (CT),54001000,ARMA DE FUEGO,1/11/17,FEMENINO,MENORES,1
NORTE DE SANTANDER,CÚCUTA (CT),54001000,ARMA DE FUEGO,1/18/17,MASCULINO,ADULTOS,1
NORTE DE SANTANDER,CÚCUTA (CT),54001000,ARMA DE FUEGO,2/15/17,FEMENINO,ADULTOS,1
NORTE DE SANTANDER,CÚCUTA (CT),54001000,ARMA DE FUEGO,3/29/17,FEMENINO,ADULTOS,3
NORTE DE SANTANDER,CÚCUTA (CT),54001000,ARMA DE FUEGO,3/29/17,MASCULINO,MENORES,1
NORTE DE SANTANDER,CÚCUTA (CT),54001000,ARMA DE FUEGO,4/9/17,FEMENINO,ADULTOS,1
NORTE DE SANTANDER,CÚCUTA (CT),54001000,ARMA DE FUEGO,5/31/17,FEMENINO,ADULTOS,1
NORTE DE SANTANDER,CÚCUTA (CT),54001000,ARMA DE FUEGO,10/4/17,FEMENINO,ADULTOS,1
NORTE DE SANTANDER,CÚCUTA (CT),54001000,ARMA DE FUEGO,12/30/17,FEMENINO,ADULTOS,1
NORTE DE SANTANDER,LOS PATIOS,54405000,ARMA DE FUEGO,7/17/17,FEMENINO,ADULTOS,1
NORTE DE SANTANDER,OCAÑA,54498000,ARMA DE FUEGO,3/11/17,FEMENINO,ADULTOS,1
NORTE DE SANTANDER,VILLA DEL ROSARIO,54874000,ARMA DE FUEGO,12/19/17,FEMENINO,ADULTOS,1
PUTUMAYO,MOCOA (CT),86001000,ARMA DE FUEGO,4/30/17,MASCULINO,ADULTOS,1
QUINDÍO,ARMENIA (CT),63001000,ARMA DE FUEGO,7/1/17,FEMENINO,ADULTOS,1
QUINDÍO,ARMENIA (CT),63001000,ARMA DE FUEGO,7/28/17,FEMENINO,ADULTOS,1
QUINDÍO,ARMENIA (CT),63001000,ARMA DE FUEGO,8/14/17,FEMENINO,ADULTOS,1
RISARALDA,DOSQUEBRADAS,66170000,ARMA DE FUEGO,3/18/17,FEMENINO,ADULTOS,1
RISARALDA,DOSQUEBRADAS,66170000,ARMA DE FUEGO,7/30/17,MASCULINO,ADULTOS,1
RISARALDA,LA VIRGINIA,66400000,ARMA DE FUEGO,3/24/17,FEMENINO,ADULTOS,1
RISARALDA,PEREIRA (CT),66001000,ARMA DE FUEGO,1/20/17,MASCULINO,ADULTOS,1
RISARALDA,PEREIRA (CT),66001000,ARMA DE FUEGO,2/20/17,FEMENINO,ADULTOS,1
RISARALDA,PEREIRA (CT),66001000,ARMA DE FUEGO,6/21/17,MASCULINO,ADULTOS,1
SAN ANDRÉS,SAN ANDRÉS (CT),88001000,ARMA DE FUEGO,10/27/17,FEMENINO,ADULTOS,1
SANTANDER,BARBOSA,68077000,ARMA DE FUEGO,8/26/17,FEMENINO,ADULTOS,1
SANTANDER,BARBOSA,68077000,ARMA DE FUEGO,8/26/17,MASCULINO,ADULTOS,1
SANTANDER,BARRANCABERMEJA,68081000,ARMA DE FUEGO,1/3/17,FEMENINO,ADULTOS,1
SANTANDER,BARRANCABERMEJA,68081000,ARMA DE FUEGO,1/17/17,FEMENINO,ADULTOS,1
SANTANDER,BARRANCABERMEJA,68081000,ARMA DE FUEGO,3/27/17,FEMENINO,ADULTOS,1
SANTANDER,BARRANCABERMEJA,68081000,ARMA DE FUEGO,5/13/17,FEMENINO,ADULTOS,1
SANTANDER,BARRANCABERMEJA,68081000,ARMA DE FUEGO,6/11/17,FEMENINO,ADULTOS,1
SANTANDER,BARRANCABERMEJA,68081000,ARMA DE FUEGO,6/12/17,FEMENINO,ADULTOS,1
SANTANDER,BARRANCABERMEJA,68081000,ARMA DE FUEGO,6/21/17,FEMENINO,ADULTOS,1
SANTANDER,BARRANCABERMEJA,68081000,ARMA DE FUEGO,7/31/17,FEMENINO,ADULTOS,1
SANTANDER,BARRANCABERMEJA,68081000,ARMA DE FUEGO,9/7/17,FEMENINO,ADULTOS,1
SANTANDER,BARRANCABERMEJA,68081000,ARMA DE FUEGO,10/1/17,MASCULINO,ADULTOS,1
SANTANDER,BUCARAMANGA (CT),68001000,ARMA DE FUEGO,2/13/17,FEMENINO,ADULTOS,1
SANTANDER,BUCARAMANGA (CT),68001000,ARMA DE FUEGO,3/28/17,FEMENINO,ADULTOS,1
SANTANDER,BUCARAMANGA (CT),68001000,ARMA DE FUEGO,3/28/17,MASCULINO,ADULTOS,1
SANTANDER,BUCARAMANGA (CT),68001000,ARMA DE FUEGO,4/22/17,FEMENINO,ADULTOS,1
SANTANDER,BUCARAMANGA (CT),68001000,ARMA DE FUEGO,5/18/17,MASCULINO,ADULTOS,1
SANTANDER,BUCARAMANGA (CT),68001000,ARMA DE FUEGO,5/23/17,FEMENINO,ADULTOS,1
SANTANDER,BUCARAMANGA (CT),68001000,ARMA DE FUEGO,5/27/17,FEMENINO,ADULTOS,1
SANTANDER,BUCARAMANGA (CT),68001000,ARMA DE FUEGO,8/22/17,FEMENINO,ADULTOS,1
SANTANDER,BUCARAMANGA (CT),68001000,ARMA DE FUEGO,9/6/17,FEMENINO,ADULTOS,1
SANTANDER,CIMITARRA,68190000,ARMA DE FUEGO,9/14/17,FEMENINO,ADULTOS,1
SANTANDER,FLORIDABLANCA,68276000,ARMA DE FUEGO,4/24/17,FEMENINO,ADULTOS,1
SANTANDER,FLORIDABLANCA,68276000,ARMA DE FUEGO,5/16/17,FEMENINO,ADULTOS,1
SANTANDER,FLORIDABLANCA,68276000,ARMA DE FUEGO,10/31/17,FEMENINO,ADULTOS,1
SANTANDER,GIRÓN,68307000,ARMA DE FUEGO,10/21/17,FEMENINO,ADULTOS,1
SANTANDER,LEBRIJA,68406000,ARMA DE FUEGO,7/26/17,FEMENINO,ADULTOS,1
SANTANDER,PUENTE NACIONAL,68572000,ARMA DE FUEGO,1/29/17,FEMENINO,ADULTOS,1
SANTANDER,RIONEGRO,68615000,ARMA DE FUEGO,1/27/17,FEMENINO,ADULTOS,1
SUCRE,COROZAL,70215000,ARMA DE FUEGO,7/4/17,MASCULINO,ADULTOS,1
SUCRE,SAMPUÉS,70670000,ARMA DE FUEGO,10/30/17,FEMENINO,ADULTOS,1
SUCRE,SAN LUIS DE SINCÉ,70742000,ARMA DE FUEGO,4/18/17,FEMENINO,ADULTOS,1
SUCRE,SINCELEJO (CT),70001000,ARMA DE FUEGO,9/9/17,FEMENINO,ADULTOS,1
SUCRE,SINCELEJO (CT),70001000,ARMA DE FUEGO,10/14/17,FEMENINO,ADULTOS,1
TOLIMA,IBAGUÉ (CT),73001000,ARMA DE FUEGO,1/1/17,FEMENINO,ADULTOS,1
TOLIMA,IBAGUÉ (CT),73001000,ARMA DE FUEGO,1/8/17,FEMENINO,ADULTOS,1
TOLIMA,IBAGUÉ (CT),73001000,ARMA DE FUEGO,1/19/17,FEMENINO,ADULTOS,1
TOLIMA,IBAGUÉ (CT),73001000,ARMA DE FUEGO,2/5/17,FEMENINO,ADULTOS,1
TOLIMA,IBAGUÉ (CT),73001000,ARMA DE FUEGO,3/20/17,FEMENINO,ADULTOS,1
TOLIMA,IBAGUÉ (CT),73001000,ARMA DE FUEGO,5/21/17,FEMENINO,ADULTOS,1
TOLIMA,IBAGUÉ (CT),73001000,ARMA DE FUEGO,5/29/17,FEMENINO,ADULTOS,1
TOLIMA,IBAGUÉ (CT),73001000,ARMA DE FUEGO,7/14/17,FEMENINO,ADULTOS,1
TOLIMA,IBAGUÉ (CT),73001000,ARMA DE FUEGO,9/13/17,FEMENINO,ADULTOS,1
TOLIMA,IBAGUÉ (CT),73001000,ARMA DE FUEGO,10/8/17,MASCULINO,ADULTOS,1
TOLIMA,MARIQUITA,73443000,ARMA DE FUEGO,2/22/17,FEMENINO,ADULTOS,1
TOLIMA,NATAGAIMA,73483000,ARMA DE FUEGO,2/17/17,FEMENINO,ADULTOS,1
VALLE,BUENAVENTURA,76109000,ARMA DE FUEGO,2/16/17,MASCULINO,ADULTOS,1
VALLE,BUENAVENTURA,76109000,ARMA DE FUEGO,10/3/17,FEMENINO,ADULTOS,1
VALLE,CAICEDONIA,76122000,ARMA DE FUEGO,4/17/17,FEMENINO,ADULTOS,1
VALLE,CALI (CT),76001000,ARMA DE FUEGO,1/21/17,MASCULINO,ADULTOS,1
VALLE,CALI (CT),76001000,ARMA DE FUEGO,2/20/17,FEMENINO,ADULTOS,1
VALLE,CALI (CT),76001000,ARMA DE FUEGO,2/23/17,FEMENINO,ADULTOS,1
VALLE,CALI (CT),76001000,ARMA DE FUEGO,2/28/17,FEMENINO,ADULTOS,1
VALLE,CALI (CT),76001000,ARMA DE FUEGO,3/12/17,FEMENINO,ADULTOS,1
VALLE,CALI (CT),76001000,ARMA DE FUEGO,3/17/17,FEMENINO,ADULTOS,1
VALLE,CALI (CT),76001000,ARMA DE FUEGO,4/17/17,FEMENINO,ADULTOS,1
VALLE,CALI (CT),76001000,ARMA DE FUEGO,4/25/17,FEMENINO,ADULTOS,1
VALLE,CALI (CT),76001000,ARMA DE FUEGO,5/1/17,FEMENINO,ADULTOS,1
VALLE,CALI (CT),76001000,ARMA DE FUEGO,5/9/17,MASCULINO,ADULTOS,1
VALLE,CALI (CT),76001000,ARMA DE FUEGO,5/22/17,FEMENINO,ADULTOS,1
VALLE,CALI (CT),76001000,ARMA DE FUEGO,5/27/17,FEMENINO,ADULTOS,1
VALLE,CALI (CT),76001000,ARMA DE FUEGO,5/28/17,FEMENINO,ADULTOS,1
VALLE,CALI (CT),76001000,ARMA DE FUEGO,7/16/17,MASCULINO,MENORES,1
VALLE,CALI (CT),76001000,ARMA DE FUEGO,7/28/17,FEMENINO,ADULTOS,1
VALLE,CALI (CT),76001000,ARMA DE FUEGO,8/30/17,FEMENINO,ADULTOS,1
VALLE,CALI (CT),76001000,ARMA DE FUEGO,9/4/17,FEMENINO,ADULTOS,1
VALLE,CALI (CT),76001000,ARMA DE FUEGO,9/17/17,MASCULINO,ADULTOS,1
VALLE,CALI (CT),76001000,ARMA DE FUEGO,9/20/17,FEMENINO,ADULTOS,1
VALLE,CALI (CT),76001000,ARMA DE FUEGO,9/28/17,FEMENINO,ADULTOS,1
VALLE,CALI (CT),76001000,ARMA DE FUEGO,10/2/17,FEMENINO,ADULTOS,1
VALLE,CALI (CT),76001000,ARMA DE FUEGO,10/2/17,MASCULINO,ADULTOS,1
VALLE,CALI (CT),76001000,ARMA DE FUEGO,11/6/17,FEMENINO,ADULTOS,1
VALLE,CALI (CT),76001000,ARMA DE FUEGO,11/22/17,MASCULINO,ADULTOS,1
VALLE,CALI (CT),76001000,ARMA DE FUEGO,11/29/17,FEMENINO,ADULTOS,1
VALLE,CALI (CT),76001000,ARMA DE FUEGO,11/29/17,MASCULINO,ADULTOS,1
VALLE,CALI (CT),76001000,ARMA DE FUEGO,12/9/17,FEMENINO,ADOLESCENTES,1
VALLE,CALI (CT),76001000,ARMA DE FUEGO,12/19/17,FEMENINO,ADULTOS,1
VALLE,CALI (CT),76001000,ARMA DE FUEGO,12/22/17,FEMENINO,ADULTOS,1
VALLE,CANDELARIA,76130000,ARMA DE FUEGO,2/20/17,FEMENINO,ADULTOS,1
VALLE,CARTAGO,76147000,ARMA DE FUEGO,1/11/17,FEMENINO,ADULTOS,1
VALLE,CARTAGO,76147000,ARMA DE FUEGO,3/31/17,FEMENINO,ADULTOS,1
VALLE,GUACARÍ,76318000,ARMA DE FUEGO,7/8/17,FEMENINO,ADULTOS,1
VALLE,GUADALAJARA DE BUGA,76111000,ARMA DE FUEGO,5/29/17,FEMENINO,ADULTOS,1
VALLE,GUADALAJARA DE BUGA,76111000,ARMA DE FUEGO,6/10/17,MASCULINO,ADULTOS,1
VALLE,JAMUNDÍ,76364000,ARMA DE FUEGO,5/7/17,FEMENINO,ADULTOS,1
VALLE,JAMUNDÍ,76364000,ARMA DE FUEGO,8/25/17,FEMENINO,ADULTOS,1
VALLE,PALMIRA,76520000,ARMA DE FUEGO,4/20/17,FEMENINO,ADULTOS,1
VALLE,YUMBO,76892000,ARMA DE FUEGO,8/28/17,FEMENINO,ADULTOS,1
AMAZONAS,LETICIA (CT),91001000,CONTUNDENTES,1/13/17,FEMENINO,ADULTOS,2
AMAZONAS,LETICIA (CT),91001000,CONTUNDENTES,1/15/17,FEMENINO,ADULTOS,1
AMAZONAS,LETICIA (CT),91001000,CONTUNDENTES,1/16/17,MASCULINO,ADULTOS,1
AMAZONAS,LETICIA (CT),91001000,CONTUNDENTES,1/18/17,FEMENINO,ADULTOS,1
AMAZONAS,LETICIA (CT),91001000,CONTUNDENTES,1/18/17,MASCULINO,ADULTOS,1
AMAZONAS,LETICIA (CT),91001000,CONTUNDENTES,1/23/17,FEMENINO,ADULTOS,2
AMAZONAS,LETICIA (CT),91001000,CONTUNDENTES,1/26/17,FEMENINO,ADULTOS,1
AMAZONAS,LETICIA (CT),91001000,CONTUNDENTES,2/4/17,FEMENINO,ADULTOS,1
AMAZONAS,LETICIA (CT),91001000,CONTUNDENTES,2/4/17,MASCULINO,ADOLESCENTES,1
AMAZONAS,LETICIA (CT),91001000,CONTUNDENTES,2/12/17,FEMENINO,ADULTOS,1
AMAZONAS,LETICIA (CT),91001000,CONTUNDENTES,2/17/17,FEMENINO,ADULTOS,1
AMAZONAS,LETICIA (CT),91001000,CONTUNDENTES,2/18/17,FEMENINO,ADULTOS,1
AMAZONAS,LETICIA (CT),91001000,CONTUNDENTES,2/27/17,FEMENINO,ADOLESCENTES,1
AMAZONAS,LETICIA (CT),91001000,CONTUNDENTES,3/11/17,FEMENINO,ADULTOS,1
AMAZONAS,LETICIA (CT),91001000,CONTUNDENTES,3/18/17,FEMENINO,MENORES,1
AMAZONAS,LETICIA (CT),91001000,CONTUNDENTES,3/26/17,MASCULINO,ADULTOS,1
AMAZONAS,LETICIA (CT),91001000,CONTUNDENTES,3/30/17,FEMENINO,ADULTOS,1
AMAZONAS,LETICIA (CT),91001000,CONTUNDENTES,4/2/17,FEMENINO,ADULTOS,1
AMAZONAS,LETICIA (CT),91001000,CONTUNDENTES,4/8/17,FEMENINO,ADULTOS,1
AMAZONAS,LETICIA (CT),91001000,CONTUNDENTES,4/16/17,FEMENINO,ADULTOS,1
AMAZONAS,LETICIA (CT),91001000,CONTUNDENTES,4/25/17,FEMENINO,ADULTOS,1
AMAZONAS,LETICIA (CT),91001000,CONTUNDENTES,4/27/17,FEMENINO,ADULTOS,1
AMAZONAS,LETICIA (CT),91001000,CONTUNDENTES,4/27/17,MASCULINO,ADULTOS,1
AMAZONAS,LETICIA (CT),91001000,CONTUNDENTES,5/1/17,FEMENINO,ADULTOS,1
AMAZONAS,LETICIA (CT),91001000,CONTUNDENTES,5/13/17,FEMENINO,ADULTOS,2
AMAZONAS,LETICIA (CT),91001000,CONTUNDENTES,5/14/17,FEMENINO,ADULTOS,1
AMAZONAS,LETICIA (CT),91001000,CONTUNDENTES,5/14/17,MASCULINO,ADOLESCENTES,1
AMAZONAS,LETICIA (CT),91001000,CONTUNDENTES,6/18/17,MASCULINO,ADULTOS,1
AMAZONAS,LETICIA (CT),91001000,CONTUNDENTES,6/19/17,MASCULINO,ADOLESCENTES,1
AMAZONAS,LETICIA (CT),91001000,CONTUNDENTES,6/19/17,MASCULINO,MENORES,1
AMAZONAS,LETICIA (CT),91001000,CONTUNDENTES,7/2/17,FEMENINO,ADULTOS,1
AMAZONAS,LETICIA (CT),91001000,CONTUNDENTES,7/9/17,FEMENINO,ADULTOS,2
AMAZONAS,LETICIA (CT),91001000,CONTUNDENTES,7/10/17,FEMENINO,ADULTOS,1
AMAZONAS,LETICIA (CT),91001000,CONTUNDENTES,7/10/17,FEMENINO,MENORES,1
AMAZONAS,LETICIA (CT),91001000,CONTUNDENTES,7/10/17,MASCULINO,ADULTOS,1
AMAZONAS,LETICIA (CT),91001000,CONTUNDENTES,7/13/17,FEMENINO,ADULTOS,1
AMAZONAS,LETICIA (CT),91001000,CONTUNDENTES,7/13/17,MASCULINO,ADULTOS,1
AMAZONAS,LETICIA (CT),91001000,CONTUNDENTES,7/15/17,MASCULINO,ADULTOS,2
AMAZONAS,LETICIA (CT),91001000,CONTUNDENTES,7/22/17,FEMENINO,ADULTOS,1
AMAZONAS,LETICIA (CT),91001000,CONTUNDENTES,7/29/17,FEMENINO,ADOLESCENTES,2
AMAZONAS,LETICIA (CT),91001000,CONTUNDENTES,7/29/17,FEMENINO,ADULTOS,1
AMAZONAS,LETICIA (CT),91001000,CONTUNDENTES,7/29/17,MASCULINO,ADOLESCENTES,1
AMAZONAS,LETICIA (CT),91001000,CONTUNDENTES,7/29/17,MASCULINO,ADULTOS,1
AMAZONAS,LETICIA (CT),91001000,CONTUNDENTES,7/31/17,FEMENINO,ADOLESCENTES,1
AMAZONAS,LETICIA (CT),91001000,CONTUNDENTES,7/31/17,FEMENINO,ADULTOS,1
AMAZONAS,LETICIA (CT),91001000,CONTUNDENTES,8/1/17,FEMENINO,ADULTOS,1
AMAZONAS,LETICIA (CT),91001000,CONTUNDENTES,8/8/17,MASCULINO,ADULTOS,2
AMAZONAS,LETICIA (CT),91001000,CONTUNDENTES,8/11/17,MASCULINO,MENORES,1
AMAZONAS,LETICIA (CT),91001000,CONTUNDENTES,8/13/17,FEMENINO,ADULTOS,1
AMAZONAS,LETICIA (CT),91001000,CONTUNDENTES,8/13/17,MASCULINO,ADULTOS,1
AMAZONAS,LETICIA (CT),91001000,CONTUNDENTES,8/15/17,MASCULINO,ADOLESCENTES,1
AMAZONAS,LETICIA (CT),91001000,CONTUNDENTES,8/16/17,FEMENINO,ADULTOS,1
AMAZONAS,LETICIA (CT),91001000,CONTUNDENTES,8/26/17,MASCULINO,ADULTOS,1
AMAZONAS,LETICIA (CT),91001000,CONTUNDENTES,9/2/17,FEMENINO,ADULTOS,1
AMAZONAS,LETICIA (CT),91001000,CONTUNDENTES,9/11/17,FEMENINO,ADULTOS,2
AMAZONAS,LETICIA (CT),91001000,CONTUNDENTES,9/30/17,FEMENINO,ADULTOS,1
AMAZONAS,LETICIA (CT),91001000,CONTUNDENTES,10/1/17,FEMENINO,ADULTOS,2
AMAZONAS,LETICIA (CT),91001000,CONTUNDENTES,10/5/17,FEMENINO,ADULTOS,1
AMAZONAS,LETICIA (CT),91001000,CONTUNDENTES,10/10/17,FEMENINO,ADOLESCENTES,1
AMAZONAS,LETICIA (CT),91001000,CONTUNDENTES,10/11/17,FEMENINO,ADULTOS,1
AMAZONAS,LETICIA (CT),91001000,CONTUNDENTES,10/15/17,FEMENINO,ADULTOS,1
AMAZONAS,LETICIA (CT),91001000,CONTUNDENTES,10/21/17,FEMENINO,ADOLESCENTES,1
AMAZONAS,LETICIA (CT),91001000,CONTUNDENTES,10/26/17,FEMENINO,ADULTOS,1
AMAZONAS,LETICIA (CT),91001000,CONTUNDENTES,10/30/17,FEMENINO,ADULTOS,1
AMAZONAS,LETICIA (CT),91001000,CONTUNDENTES,11/1/17,FEMENINO,MENORES,1
AMAZONAS,LETICIA (CT),91001000,CONTUNDENTES,11/17/17,FEMENINO,ADULTOS,1
AMAZONAS,LETICIA (CT),91001000,CONTUNDENTES,11/25/17,FEMENINO,ADULTOS,1
AMAZONAS,LETICIA (CT),91001000,CONTUNDENTES,12/21/17,FEMENINO,ADULTOS,1
AMAZONAS,PUERTO NARIÑO,91540000,CONTUNDENTES,3/10/17,FEMENINO,ADULTOS,1
AMAZONAS,PUERTO NARIÑO,91540000,CONTUNDENTES,3/28/17,FEMENINO,ADOLESCENTES,1
AMAZONAS,PUERTO NARIÑO,91540000,CONTUNDENTES,7/1/17,FEMENINO,ADULTOS,1
AMAZONAS,PUERTO NARIÑO,91540000,CONTUNDENTES,7/3/17,FEMENINO,ADULTOS,1
AMAZONAS,PUERTO NARIÑO,91540000,CONTUNDENTES,8/19/17,FEMENINO,ADULTOS,1
AMAZONAS,PUERTO NARIÑO,91540000,CONTUNDENTES,8/25/17,FEMENINO,ADULTOS,1
AMAZONAS,PUERTO NARIÑO,91540000,CONTUNDENTES,9/6/17,FEMENINO,ADOLESCENTES,1
AMAZONAS,PUERTO NARIÑO,91540000,CONTUNDENTES,9/23/17,FEMENINO,ADOLESCENTES,1
AMAZONAS,PUERTO NARIÑO,91540000,CONTUNDENTES,11/7/17,FEMENINO,ADULTOS,1
ANTIOQUIA,ABEJORRAL,05002000,CONTUNDENTES,2/7/17,FEMENINO,ADULTOS,1
ANTIOQUIA,ABEJORRAL,05002000,CONTUNDENTES,4/10/17,FEMENINO,ADULTOS,1
ANTIOQUIA,ABEJORRAL,05002000,CONTUNDENTES,6/21/17,FEMENINO,ADULTOS,1
ANTIOQUIA,ABEJORRAL,05002000,CONTUNDENTES,7/5/17,FEMENINO,ADULTOS,1
ANTIOQUIA,ABEJORRAL,05002000,CONTUNDENTES,7/24/17,FEMENINO,ADULTOS,1
ANTIOQUIA,ABEJORRAL,05002000,CONTUNDENTES,8/12/17,FEMENINO,ADULTOS,1
ANTIOQUIA,ABEJORRAL,05002000,CONTUNDENTES,8/14/17,FEMENINO,ADULTOS,2
ANTIOQUIA,ABEJORRAL,05002000,CONTUNDENTES,8/21/17,FEMENINO,ADULTOS,1
ANTIOQUIA,ABEJORRAL,05002000,CONTUNDENTES,10/5/17,FEMENINO,ADULTOS,1
ANTIOQUIA,ABEJORRAL,05002000,CONTUNDENTES,12/10/17,FEMENINO,ADULTOS,1
ANTIOQUIA,ABRIAQUÍ,05004000,CONTUNDENTES,11/11/17,FEMENINO,ADULTOS,1
ANTIOQUIA,ALEJANDRÍA,05021000,CONTUNDENTES,2/17/17,MASCULINO,ADULTOS,1
ANTIOQUIA,ALEJANDRÍA,05021000,CONTUNDENTES,8/7/17,FEMENINO,ADULTOS,1
ANTIOQUIA,AMAGÁ,05030000,CONTUNDENTES,1/7/17,FEMENINO,ADULTOS,1
ANTIOQUIA,AMAGÁ,05030000,CONTUNDENTES,1/25/17,FEMENINO,ADULTOS,1
ANTIOQUIA,AMAGÁ,05030000,CONTUNDENTES,1/26/17,MASCULINO,ADULTOS,1
ANTIOQUIA,AMAGÁ,05030000,CONTUNDENTES,1/29/17,FEMENINO,ADULTOS,1
ANTIOQUIA,AMAGÁ,05030000,CONTUNDENTES,2/7/17,FEMENINO,ADULTOS,1
ANTIOQUIA,AMAGÁ,05030000,CONTUNDENTES,2/19/17,FEMENINO,ADULTOS,1
