DEPARTAMENTO,MUNICIPIO,CODIGO DANE,ARMAS MEDIOS,FECHA HECHO,GENERO,AGRUPA EDAD PERSONA,CANTIDAD
NORTE DE SANTANDER,CÚCUTA (CT),54001000,ARMA BLANCA / CORTOPUNZANTE,7/9/15,MASCULINO,ADULTOS,1
NORTE DE SANTANDER,CÚCUTA (CT),54001000,ARMA BLANCA / CORTOPUNZANTE,7/11/15,FEMENINO,ADULTOS,1
NORTE DE SANTANDER,CÚCUTA (CT),54001000,ARMA BLANCA / CORTOPUNZANTE,7/12/15,MASCULINO,ADULTOS,2
NORTE DE SANTANDER,CÚCUTA (CT),54001000,ARMA BLANCA / CORTOPUNZANTE,7/14/15,FEMENINO,ADULTOS,2
NORTE DE SANTANDER,CÚCUTA (CT),54001000,ARMA BLANCA / CORTOPUNZANTE,7/14/15,MASCULINO,MENORES,1
NORTE DE SANTANDER,CÚCUTA (CT),54001000,ARMA BLANCA / CORTOPUNZANTE,7/15/15,MASCULINO,ADULTOS,1
NORTE DE SANTANDER,CÚCUTA (CT),54001000,ARMA BLANCA / CORTOPUNZANTE,7/16/15,FEMENINO,ADULTOS,1
NORTE DE SANTANDER,CÚCUTA (CT),54001000,ARMA BLANCA / CORTOPUNZANTE,7/16/15,MASCULINO,ADULTOS,1
NORTE DE SANTANDER,CÚCUTA (CT),54001000,ARMA BLANCA / CORTOPUNZANTE,7/19/15,FEMENINO,ADULTOS,1
NORTE DE SANTANDER,CÚCUTA (CT),54001000,ARMA BLANCA / CORTOPUNZANTE,7/19/15,MASCULINO,ADULTOS,1
NORTE DE SANTANDER,CÚCUTA (CT),54001000,ARMA BLANCA / CORTOPUNZANTE,7/20/15,MASCULINO,ADULTOS,1
NORTE DE SANTANDER,CÚCUTA (CT),54001000,ARMA BLANCA / CORTOPUNZANTE,7/23/15,FEMENINO,ADULTOS,1
NORTE DE SANTANDER,CÚCUTA (CT),54001000,ARMA BLANCA / CORTOPUNZANTE,7/25/15,FEMENINO,ADULTOS,1
NORTE DE SANTANDER,CÚCUTA (CT),54001000,ARMA BLANCA / CORTOPUNZANTE,7/26/15,FEMENINO,ADULTOS,2
NORTE DE SANTANDER,CÚCUTA (CT),54001000,ARMA BLANCA / CORTOPUNZANTE,7/26/15,MASCULINO,ADULTOS,1
NORTE DE SANTANDER,CÚCUTA (CT),54001000,ARMA BLANCA / CORTOPUNZANTE,7/27/15,FEMENINO,ADULTOS,1
NORTE DE SANTANDER,CÚCUTA (CT),54001000,ARMA BLANCA / CORTOPUNZANTE,7/29/15,FEMENINO,ADULTOS,1
NORTE DE SANTANDER,CÚCUTA (CT),54001000,ARMA BLANCA / CORTOPUNZANTE,7/30/15,MASCULINO,ADULTOS,2
NORTE DE SANTANDER,CÚCUTA (CT),54001000,ARMA BLANCA / CORTOPUNZANTE,8/1/15,FEMENINO,ADULTOS,2
NORTE DE SANTANDER,CÚCUTA (CT),54001000,ARMA BLANCA / CORTOPUNZANTE,8/2/15,FEMENINO,ADULTOS,1
NORTE DE SANTANDER,CÚCUTA (CT),54001000,ARMA BLANCA / CORTOPUNZANTE,8/5/15,FEMENINO,ADULTOS,1
NORTE DE SANTANDER,CÚCUTA (CT),54001000,ARMA BLANCA / CORTOPUNZANTE,8/6/15,FEMENINO,ADULTOS,1
NORTE DE SANTANDER,CÚCUTA (CT),54001000,ARMA BLANCA / CORTOPUNZANTE,8/9/15,FEMENINO,ADULTOS,2
NORTE DE SANTANDER,CÚCUTA (CT),54001000,ARMA BLANCA / CORTOPUNZANTE,8/10/15,FEMENINO,ADULTOS,1
NORTE DE SANTANDER,CÚCUTA (CT),54001000,ARMA BLANCA / CORTOPUNZANTE,8/12/15,FEMENINO,ADULTOS,1
NORTE DE SANTANDER,CÚCUTA (CT),54001000,ARMA BLANCA / CORTOPUNZANTE,8/12/15,MASCULINO,ADULTOS,1
NORTE DE SANTANDER,CÚCUTA (CT),54001000,ARMA BLANCA / CORTOPUNZANTE,8/13/15,FEMENINO,ADULTOS,1
NORTE DE SANTANDER,CÚCUTA (CT),54001000,ARMA BLANCA / CORTOPUNZANTE,8/22/15,FEMENINO,ADULTOS,1
NORTE DE SANTANDER,CÚCUTA (CT),54001000,ARMA BLANCA / CORTOPUNZANTE,8/23/15,FEMENINO,ADULTOS,1
NORTE DE SANTANDER,CÚCUTA (CT),54001000,ARMA BLANCA / CORTOPUNZANTE,8/25/15,FEMENINO,ADULTOS,2
NORTE DE SANTANDER,CÚCUTA (CT),54001000,ARMA BLANCA / CORTOPUNZANTE,8/27/15,FEMENINO,ADULTOS,1
NORTE DE SANTANDER,CÚCUTA (CT),54001000,ARMA BLANCA / CORTOPUNZANTE,8/27/15,MASCULINO,ADULTOS,1
NORTE DE SANTANDER,CÚCUTA (CT),54001000,ARMA BLANCA / CORTOPUNZANTE,8/28/15,FEMENINO,ADULTOS,1
NORTE DE SANTANDER,CÚCUTA (CT),54001000,ARMA BLANCA / CORTOPUNZANTE,8/29/15,FEMENINO,ADULTOS,1
NORTE DE SANTANDER,CÚCUTA (CT),54001000,ARMA BLANCA / CORTOPUNZANTE,8/30/15,FEMENINO,ADULTOS,1
NORTE DE SANTANDER,CÚCUTA (CT),54001000,ARMA BLANCA / CORTOPUNZANTE,8/31/15,MASCULINO,ADULTOS,1
NORTE DE SANTANDER,CÚCUTA (CT),54001000,ARMA BLANCA / CORTOPUNZANTE,9/6/15,FEMENINO,ADULTOS,2
NORTE DE SANTANDER,CÚCUTA (CT),54001000,ARMA BLANCA / CORTOPUNZANTE,9/7/15,FEMENINO,ADOLESCENTES,1
NORTE DE SANTANDER,CÚCUTA (CT),54001000,ARMA BLANCA / CORTOPUNZANTE,9/8/15,FEMENINO,ADULTOS,1
NORTE DE SANTANDER,CÚCUTA (CT),54001000,ARMA BLANCA / CORTOPUNZANTE,9/9/15,FEMENINO,ADULTOS,1
NORTE DE SANTANDER,CÚCUTA (CT),54001000,ARMA BLANCA / CORTOPUNZANTE,9/10/15,FEMENINO,ADULTOS,1
NORTE DE SANTANDER,CÚCUTA (CT),54001000,ARMA BLANCA / CORTOPUNZANTE,9/12/15,FEMENINO,ADULTOS,1
NORTE DE SANTANDER,CÚCUTA (CT),54001000,ARMA BLANCA / CORTOPUNZANTE,9/13/15,FEMENINO,ADULTOS,1
NORTE DE SANTANDER,CÚCUTA (CT),54001000,ARMA BLANCA / CORTOPUNZANTE,9/13/15,MASCULINO,ADULTOS,2
NORTE DE SANTANDER,CÚCUTA (CT),54001000,ARMA BLANCA / CORTOPUNZANTE,9/14/15,FEMENINO,ADULTOS,4
NORTE DE SANTANDER,CÚCUTA (CT),54001000,ARMA BLANCA / CORTOPUNZANTE,9/15/15,FEMENINO,ADULTOS,1
NORTE DE SANTANDER,CÚCUTA (CT),54001000,ARMA BLANCA / CORTOPUNZANTE,9/17/15,FEMENINO,ADULTOS,1
NORTE DE SANTANDER,CÚCUTA (CT),54001000,ARMA BLANCA / CORTOPUNZANTE,9/19/15,FEMENINO,ADULTOS,1
NORTE DE SANTANDER,CÚCUTA (CT),54001000,ARMA BLANCA / CORTOPUNZANTE,9/19/15,MASCULINO,ADULTOS,1
NORTE DE SANTANDER,CÚCUTA (CT),54001000,ARMA BLANCA / CORTOPUNZANTE,9/20/15,FEMENINO,ADULTOS,1
NORTE DE SANTANDER,CÚCUTA (CT),54001000,ARMA BLANCA / CORTOPUNZANTE,9/20/15,MASCULINO,ADULTOS,1
NORTE DE SANTANDER,CÚCUTA (CT),54001000,ARMA BLANCA / CORTOPUNZANTE,9/23/15,FEMENINO,ADOLESCENTES,1
NORTE DE SANTANDER,CÚCUTA (CT),54001000,ARMA BLANCA / CORTOPUNZANTE,9/23/15,FEMENINO,ADULTOS,2
NORTE DE SANTANDER,CÚCUTA (CT),54001000,ARMA BLANCA / CORTOPUNZANTE,9/26/15,FEMENINO,ADULTOS,1
NORTE DE SANTANDER,CÚCUTA (CT),54001000,ARMA BLANCA / CORTOPUNZANTE,9/27/15,FEMENINO,ADULTOS,4
NORTE DE SANTANDER,CÚCUTA (CT),54001000,ARMA BLANCA / CORTOPUNZANTE,9/28/15,FEMENINO,ADULTOS,2
NORTE DE SANTANDER,CÚCUTA (CT),54001000,ARMA BLANCA / CORTOPUNZANTE,9/29/15,FEMENINO,ADULTOS,1
NORTE DE SANTANDER,CÚCUTA (CT),54001000,ARMA BLANCA / CORTOPUNZANTE,9/30/15,FEMENINO,ADULTOS,1
NORTE DE SANTANDER,CÚCUTA (CT),54001000,ARMA BLANCA / CORTOPUNZANTE,10/4/15,FEMENINO,ADULTOS,1
NORTE DE SANTANDER,CÚCUTA (CT),54001000,ARMA BLANCA / CORTOPUNZANTE,10/5/15,FEMENINO,ADULTOS,1
NORTE DE SANTANDER,CÚCUTA (CT),54001000,ARMA BLANCA / CORTOPUNZANTE,10/6/15,FEMENINO,ADOLESCENTES,1
NORTE DE SANTANDER,CÚCUTA (CT),54001000,ARMA BLANCA / CORTOPUNZANTE,10/8/15,FEMENINO,ADULTOS,1
NORTE DE SANTANDER,CÚCUTA (CT),54001000,ARMA BLANCA / CORTOPUNZANTE,10/8/15,MASCULINO,ADULTOS,1
NORTE DE SANTANDER,CÚCUTA (CT),54001000,ARMA BLANCA / CORTOPUNZANTE,10/9/15,FEMENINO,ADULTOS,1
NORTE DE SANTANDER,CÚCUTA (CT),54001000,ARMA BLANCA / CORTOPUNZANTE,10/12/15,FEMENINO,ADULTOS,1
NORTE DE SANTANDER,CÚCUTA (CT),54001000,ARMA BLANCA / CORTOPUNZANTE,10/12/15,MASCULINO,ADULTOS,1
NORTE DE SANTANDER,CÚCUTA (CT),54001000,ARMA BLANCA / CORTOPUNZANTE,10/13/15,MASCULINO,ADULTOS,2
NORTE DE SANTANDER,CÚCUTA (CT),54001000,ARMA BLANCA / CORTOPUNZANTE,10/14/15,FEMENINO,ADULTOS,1
NORTE DE SANTANDER,CÚCUTA (CT),54001000,ARMA BLANCA / CORTOPUNZANTE,10/14/15,MASCULINO,ADULTOS,1
NORTE DE SANTANDER,CÚCUTA (CT),54001000,ARMA BLANCA / CORTOPUNZANTE,10/15/15,FEMENINO,ADULTOS,1
NORTE DE SANTANDER,CÚCUTA (CT),54001000,ARMA BLANCA / CORTOPUNZANTE,10/19/15,FEMENINO,ADULTOS,2
NORTE DE SANTANDER,CÚCUTA (CT),54001000,ARMA BLANCA / CORTOPUNZANTE,10/20/15,FEMENINO,ADULTOS,1
NORTE DE SANTANDER,CÚCUTA (CT),54001000,ARMA BLANCA / CORTOPUNZANTE,10/21/15,FEMENINO,ADULTOS,2
NORTE DE SANTANDER,CÚCUTA (CT),54001000,ARMA BLANCA / CORTOPUNZANTE,10/22/15,FEMENINO,ADULTOS,1
NORTE DE SANTANDER,CÚCUTA (CT),54001000,ARMA BLANCA / CORTOPUNZANTE,10/22/15,MASCULINO,ADULTOS,1
NORTE DE SANTANDER,CÚCUTA (CT),54001000,ARMA BLANCA / CORTOPUNZANTE,10/24/15,FEMENINO,ADULTOS,1
NORTE DE SANTANDER,CÚCUTA (CT),54001000,ARMA BLANCA / CORTOPUNZANTE,10/28/15,MASCULINO,ADULTOS,1
NORTE DE SANTANDER,CÚCUTA (CT),54001000,ARMA BLANCA / CORTOPUNZANTE,10/29/15,FEMENINO,ADULTOS,1
NORTE DE SANTANDER,CÚCUTA (CT),54001000,ARMA BLANCA / CORTOPUNZANTE,11/10/15,FEMENINO,ADULTOS,1
NORTE DE SANTANDER,CÚCUTA (CT),54001000,ARMA BLANCA / CORTOPUNZANTE,11/20/15,MASCULINO,ADULTOS,1
NORTE DE SANTANDER,CÚCUTA (CT),54001000,ARMA BLANCA / CORTOPUNZANTE,11/26/15,FEMENINO,ADULTOS,2
NORTE DE SANTANDER,CÚCUTA (CT),54001000,ARMA BLANCA / CORTOPUNZANTE,11/29/15,FEMENINO,ADULTOS,2
NORTE DE SANTANDER,CÚCUTA (CT),54001000,ARMA BLANCA / CORTOPUNZANTE,12/1/15,FEMENINO,ADULTOS,1
NORTE DE SANTANDER,CÚCUTA (CT),54001000,ARMA BLANCA / CORTOPUNZANTE,12/3/15,FEMENINO,ADULTOS,2
NORTE DE SANTANDER,CÚCUTA (CT),54001000,ARMA BLANCA / CORTOPUNZANTE,12/4/15,FEMENINO,ADULTOS,1
NORTE DE SANTANDER,CÚCUTA (CT),54001000,ARMA BLANCA / CORTOPUNZANTE,12/5/15,FEMENINO,ADULTOS,2
NORTE DE SANTANDER,CÚCUTA (CT),54001000,ARMA BLANCA / CORTOPUNZANTE,12/6/15,FEMENINO,ADULTOS,1
NORTE DE SANTANDER,CÚCUTA (CT),54001000,ARMA BLANCA / CORTOPUNZANTE,12/8/15,FEMENINO,ADULTOS,3
NORTE DE SANTANDER,CÚCUTA (CT),54001000,ARMA BLANCA / CORTOPUNZANTE,12/9/15,FEMENINO,ADOLESCENTES,1
NORTE DE SANTANDER,CÚCUTA (CT),54001000,ARMA BLANCA / CORTOPUNZANTE,12/9/15,FEMENINO,ADULTOS,1
NORTE DE SANTANDER,CÚCUTA (CT),54001000,ARMA BLANCA / CORTOPUNZANTE,12/12/15,FEMENINO,ADULTOS,1
NORTE DE SANTANDER,CÚCUTA (CT),54001000,ARMA BLANCA / CORTOPUNZANTE,12/18/15,FEMENINO,ADULTOS,2
NORTE DE SANTANDER,CÚCUTA (CT),54001000,ARMA BLANCA / CORTOPUNZANTE,12/19/15,MASCULINO,ADULTOS,1
NORTE DE SANTANDER,CÚCUTA (CT),54001000,ARMA BLANCA / CORTOPUNZANTE,12/20/15,FEMENINO,ADULTOS,1
NORTE DE SANTANDER,CÚCUTA (CT),54001000,ARMA BLANCA / CORTOPUNZANTE,12/23/15,FEMENINO,ADULTOS,3
NORTE DE SANTANDER,CÚCUTA (CT),54001000,ARMA BLANCA / CORTOPUNZANTE,12/25/15,FEMENINO,ADULTOS,1
NORTE DE SANTANDER,CÚCUTA (CT),54001000,ARMA BLANCA / CORTOPUNZANTE,12/26/15,FEMENINO,ADULTOS,1
NORTE DE SANTANDER,CÚCUTA (CT),54001000,ARMA BLANCA / CORTOPUNZANTE,12/27/15,FEMENINO,ADULTOS,2
NORTE DE SANTANDER,CÚCUTA (CT),54001000,ARMA BLANCA / CORTOPUNZANTE,12/29/15,FEMENINO,ADULTOS,2
NORTE DE SANTANDER,CUCUTILLA,54223000,ARMA BLANCA / CORTOPUNZANTE,12/12/15,FEMENINO,ADULTOS,1
NORTE DE SANTANDER,DURANIA,54239000,ARMA BLANCA / CORTOPUNZANTE,5/25/15,FEMENINO,ADULTOS,1
NORTE DE SANTANDER,EL ZULIA,54261000,ARMA BLANCA / CORTOPUNZANTE,1/3/15,MASCULINO,ADULTOS,1
NORTE DE SANTANDER,LOS PATIOS,54405000,ARMA BLANCA / CORTOPUNZANTE,1/8/15,MASCULINO,ADULTOS,1
NORTE DE SANTANDER,LOS PATIOS,54405000,ARMA BLANCA / CORTOPUNZANTE,3/15/15,FEMENINO,ADULTOS,1
NORTE DE SANTANDER,LOS PATIOS,54405000,ARMA BLANCA / CORTOPUNZANTE,4/28/15,MASCULINO,ADULTOS,1
NORTE DE SANTANDER,LOS PATIOS,54405000,ARMA BLANCA / CORTOPUNZANTE,8/3/15,FEMENINO,ADULTOS,1
NORTE DE SANTANDER,LOS PATIOS,54405000,ARMA BLANCA / CORTOPUNZANTE,8/22/15,FEMENINO,MENORES,1
NORTE DE SANTANDER,LOS PATIOS,54405000,ARMA BLANCA / CORTOPUNZANTE,11/26/15,FEMENINO,ADULTOS,1
NORTE DE SANTANDER,OCAÑA,54498000,ARMA BLANCA / CORTOPUNZANTE,1/6/15,MASCULINO,ADULTOS,1
NORTE DE SANTANDER,OCAÑA,54498000,ARMA BLANCA / CORTOPUNZANTE,1/7/15,MASCULINO,ADULTOS,1
NORTE DE SANTANDER,OCAÑA,54498000,ARMA BLANCA / CORTOPUNZANTE,1/14/15,MASCULINO,ADULTOS,1
NORTE DE SANTANDER,OCAÑA,54498000,ARMA BLANCA / CORTOPUNZANTE,2/9/15,MASCULINO,ADULTOS,1
NORTE DE SANTANDER,OCAÑA,54498000,ARMA BLANCA / CORTOPUNZANTE,3/1/15,FEMENINO,ADULTOS,1
NORTE DE SANTANDER,OCAÑA,54498000,ARMA BLANCA / CORTOPUNZANTE,4/6/15,FEMENINO,ADULTOS,1
NORTE DE SANTANDER,OCAÑA,54498000,ARMA BLANCA / CORTOPUNZANTE,5/19/15,FEMENINO,ADULTOS,1
NORTE DE SANTANDER,OCAÑA,54498000,ARMA BLANCA / CORTOPUNZANTE,6/15/15,MASCULINO,ADULTOS,1
NORTE DE SANTANDER,OCAÑA,54498000,ARMA BLANCA / CORTOPUNZANTE,7/10/15,FEMENINO,ADULTOS,1
NORTE DE SANTANDER,OCAÑA,54498000,ARMA BLANCA / CORTOPUNZANTE,7/29/15,MASCULINO,ADULTOS,1
NORTE DE SANTANDER,OCAÑA,54498000,ARMA BLANCA / CORTOPUNZANTE,8/16/15,MASCULINO,ADULTOS,1
NORTE DE SANTANDER,OCAÑA,54498000,ARMA BLANCA / CORTOPUNZANTE,8/17/15,FEMENINO,ADULTOS,1
NORTE DE SANTANDER,OCAÑA,54498000,ARMA BLANCA / CORTOPUNZANTE,8/24/15,FEMENINO,ADULTOS,1
NORTE DE SANTANDER,OCAÑA,54498000,ARMA BLANCA / CORTOPUNZANTE,8/28/15,FEMENINO,ADULTOS,1
NORTE DE SANTANDER,OCAÑA,54498000,ARMA BLANCA / CORTOPUNZANTE,8/28/15,MASCULINO,ADULTOS,1
NORTE DE SANTANDER,OCAÑA,54498000,ARMA BLANCA / CORTOPUNZANTE,9/1/15,FEMENINO,ADULTOS,1
NORTE DE SANTANDER,OCAÑA,54498000,ARMA BLANCA / CORTOPUNZANTE,9/2/15,FEMENINO,ADULTOS,2
NORTE DE SANTANDER,OCAÑA,54498000,ARMA BLANCA / CORTOPUNZANTE,9/11/15,FEMENINO,ADULTOS,1
NORTE DE SANTANDER,OCAÑA,54498000,ARMA BLANCA / CORTOPUNZANTE,9/13/15,FEMENINO,ADULTOS,1
NORTE DE SANTANDER,OCAÑA,54498000,ARMA BLANCA / CORTOPUNZANTE,10/7/15,FEMENINO,ADULTOS,1
NORTE DE SANTANDER,OCAÑA,54498000,ARMA BLANCA / CORTOPUNZANTE,11/3/15,FEMENINO,ADULTOS,1
NORTE DE SANTANDER,OCAÑA,54498000,ARMA BLANCA / CORTOPUNZANTE,11/8/15,FEMENINO,ADULTOS,1
NORTE DE SANTANDER,OCAÑA,54498000,ARMA BLANCA / CORTOPUNZANTE,11/22/15,FEMENINO,ADULTOS,2
NORTE DE SANTANDER,OCAÑA,54498000,ARMA BLANCA / CORTOPUNZANTE,12/7/15,FEMENINO,ADULTOS,1
NORTE DE SANTANDER,OCAÑA,54498000,ARMA BLANCA / CORTOPUNZANTE,12/31/15,FEMENINO,ADULTOS,1
NORTE DE SANTANDER,PAMPLONA,54518000,ARMA BLANCA / CORTOPUNZANTE,2/10/15,MASCULINO,ADULTOS,1
NORTE DE SANTANDER,PAMPLONA,54518000,ARMA BLANCA / CORTOPUNZANTE,4/12/15,FEMENINO,ADULTOS,1
NORTE DE SANTANDER,PAMPLONA,54518000,ARMA BLANCA / CORTOPUNZANTE,4/21/15,MASCULINO,ADULTOS,1
NORTE DE SANTANDER,PAMPLONA,54518000,ARMA BLANCA / CORTOPUNZANTE,5/8/15,FEMENINO,ADULTOS,1
NORTE DE SANTANDER,PAMPLONA,54518000,ARMA BLANCA / CORTOPUNZANTE,5/9/15,FEMENINO,ADULTOS,1
NORTE DE SANTANDER,PAMPLONA,54518000,ARMA BLANCA / CORTOPUNZANTE,5/13/15,MASCULINO,ADULTOS,1
NORTE DE SANTANDER,PAMPLONA,54518000,ARMA BLANCA / CORTOPUNZANTE,6/26/15,FEMENINO,ADULTOS,1
NORTE DE SANTANDER,PAMPLONA,54518000,ARMA BLANCA / CORTOPUNZANTE,8/16/15,MASCULINO,ADULTOS,1
NORTE DE SANTANDER,PAMPLONA,54518000,ARMA BLANCA / CORTOPUNZANTE,9/3/15,FEMENINO,ADULTOS,1
NORTE DE SANTANDER,PAMPLONA,54518000,ARMA BLANCA / CORTOPUNZANTE,10/7/15,FEMENINO,ADULTOS,1
NORTE DE SANTANDER,PAMPLONA,54518000,ARMA BLANCA / CORTOPUNZANTE,10/7/15,MASCULINO,ADOLESCENTES,1
NORTE DE SANTANDER,PAMPLONA,54518000,ARMA BLANCA / CORTOPUNZANTE,10/11/15,FEMENINO,ADULTOS,1
NORTE DE SANTANDER,PAMPLONA,54518000,ARMA BLANCA / CORTOPUNZANTE,10/11/15,MASCULINO,ADULTOS,1
NORTE DE SANTANDER,PAMPLONITA,54520000,ARMA BLANCA / CORTOPUNZANTE,9/5/15,MASCULINO,ADULTOS,1
NORTE DE SANTANDER,PUERTO SANTANDER,54553000,ARMA BLANCA / CORTOPUNZANTE,9/30/15,FEMENINO,ADULTOS,1
NORTE DE SANTANDER,TIBÚ,54810000,ARMA BLANCA / CORTOPUNZANTE,4/5/15,FEMENINO,ADULTOS,1
NORTE DE SANTANDER,TIBÚ,54810000,ARMA BLANCA / CORTOPUNZANTE,4/12/15,FEMENINO,ADULTOS,1
NORTE DE SANTANDER,TIBÚ,54810000,ARMA BLANCA / CORTOPUNZANTE,5/2/15,FEMENINO,ADULTOS,1
NORTE DE SANTANDER,TIBÚ,54810000,ARMA BLANCA / CORTOPUNZANTE,6/4/15,FEMENINO,ADULTOS,1
NORTE DE SANTANDER,TIBÚ,54810000,ARMA BLANCA / CORTOPUNZANTE,6/6/15,MASCULINO,ADULTOS,1
NORTE DE SANTANDER,TIBÚ,54810000,ARMA BLANCA / CORTOPUNZANTE,8/27/15,FEMENINO,ADULTOS,1
NORTE DE SANTANDER,TIBÚ,54810000,ARMA BLANCA / CORTOPUNZANTE,9/5/15,FEMENINO,ADULTOS,1
NORTE DE SANTANDER,TIBÚ,54810000,ARMA BLANCA / CORTOPUNZANTE,10/1/15,FEMENINO,ADULTOS,1
NORTE DE SANTANDER,TIBÚ,54810000,ARMA BLANCA / CORTOPUNZANTE,11/16/15,FEMENINO,ADULTOS,1
NORTE DE SANTANDER,VILLA CARO,54871000,ARMA BLANCA / CORTOPUNZANTE,9/5/15,MASCULINO,ADULTOS,1
NORTE DE SANTANDER,VILLA DEL ROSARIO,54874000,ARMA BLANCA / CORTOPUNZANTE,1/30/15,FEMENINO,ADULTOS,1
NORTE DE SANTANDER,VILLA DEL ROSARIO,54874000,ARMA BLANCA / CORTOPUNZANTE,10/13/15,FEMENINO,ADULTOS,1
NORTE DE SANTANDER,VILLA DEL ROSARIO,54874000,ARMA BLANCA / CORTOPUNZANTE,11/19/15,MASCULINO,ADULTOS,1
NORTE DE SANTANDER,VILLA DEL ROSARIO,54874000,ARMA BLANCA / CORTOPUNZANTE,12/26/15,MASCULINO,ADULTOS,1
PUTUMAYO,MOCOA (CT),86001000,ARMA BLANCA / CORTOPUNZANTE,1/21/15,FEMENINO,ADULTOS,1
PUTUMAYO,MOCOA (CT),86001000,ARMA BLANCA / CORTOPUNZANTE,3/17/15,FEMENINO,ADULTOS,1
PUTUMAYO,MOCOA (CT),86001000,ARMA BLANCA / CORTOPUNZANTE,3/28/15,FEMENINO,ADULTOS,1
PUTUMAYO,MOCOA (CT),86001000,ARMA BLANCA / CORTOPUNZANTE,6/14/15,FEMENINO,ADULTOS,1
PUTUMAYO,MOCOA (CT),86001000,ARMA BLANCA / CORTOPUNZANTE,8/13/15,FEMENINO,ADULTOS,1
PUTUMAYO,PUERTO ASÍS,86568000,ARMA BLANCA / CORTOPUNZANTE,3/14/15,FEMENINO,ADULTOS,1
PUTUMAYO,PUERTO ASÍS,86568000,ARMA BLANCA / CORTOPUNZANTE,4/5/15,MASCULINO,ADULTOS,1
PUTUMAYO,PUERTO ASÍS,86568000,ARMA BLANCA / CORTOPUNZANTE,6/12/15,FEMENINO,ADULTOS,1
PUTUMAYO,PUERTO ASÍS,86568000,ARMA BLANCA / CORTOPUNZANTE,12/23/15,FEMENINO,ADULTOS,1
PUTUMAYO,PUERTO ASÍS,86568000,ARMA BLANCA / CORTOPUNZANTE,12/24/15,FEMENINO,ADULTOS,1
PUTUMAYO,PUERTO LEGUÍZAMO,86573000,ARMA BLANCA / CORTOPUNZANTE,1/25/15,FEMENINO,ADULTOS,1
PUTUMAYO,VILLAGARZÓN,86885000,ARMA BLANCA / CORTOPUNZANTE,5/7/15,FEMENINO,ADULTOS,1
PUTUMAYO,VILLAGARZÓN,86885000,ARMA BLANCA / CORTOPUNZANTE,7/16/15,MASCULINO,ADULTOS,1
PUTUMAYO,VILLAGARZÓN,86885000,ARMA BLANCA / CORTOPUNZANTE,11/19/15,FEMENINO,ADULTOS,1
QUINDÍO,ARMENIA (CT),63001000,ARMA BLANCA / CORTOPUNZANTE,1/7/15,FEMENINO,ADULTOS,1
QUINDÍO,ARMENIA (CT),63001000,ARMA BLANCA / CORTOPUNZANTE,1/16/15,FEMENINO,ADULTOS,1
QUINDÍO,ARMENIA (CT),63001000,ARMA BLANCA / CORTOPUNZANTE,1/24/15,FEMENINO,ADULTOS,1
QUINDÍO,ARMENIA (CT),63001000,ARMA BLANCA / CORTOPUNZANTE,2/7/15,FEMENINO,ADULTOS,1
QUINDÍO,ARMENIA (CT),63001000,ARMA BLANCA / CORTOPUNZANTE,2/7/15,MASCULINO,ADOLESCENTES,1
QUINDÍO,ARMENIA (CT),63001000,ARMA BLANCA / CORTOPUNZANTE,2/26/15,FEMENINO,ADULTOS,1
QUINDÍO,ARMENIA (CT),63001000,ARMA BLANCA / CORTOPUNZANTE,3/21/15,FEMENINO,ADULTOS,1
QUINDÍO,ARMENIA (CT),63001000,ARMA BLANCA / CORTOPUNZANTE,5/24/15,FEMENINO,ADULTOS,1
QUINDÍO,ARMENIA (CT),63001000,ARMA BLANCA / CORTOPUNZANTE,6/1/15,FEMENINO,ADULTOS,1
QUINDÍO,ARMENIA (CT),63001000,ARMA BLANCA / CORTOPUNZANTE,6/20/15,FEMENINO,ADULTOS,1
QUINDÍO,ARMENIA (CT),63001000,ARMA BLANCA / CORTOPUNZANTE,6/23/15,FEMENINO,ADULTOS,1
QUINDÍO,ARMENIA (CT),63001000,ARMA BLANCA / CORTOPUNZANTE,6/25/15,MASCULINO,ADULTOS,1
QUINDÍO,ARMENIA (CT),63001000,ARMA BLANCA / CORTOPUNZANTE,7/11/15,FEMENINO,ADULTOS,1
QUINDÍO,ARMENIA (CT),63001000,ARMA BLANCA / CORTOPUNZANTE,7/30/15,FEMENINO,ADULTOS,1
QUINDÍO,ARMENIA (CT),63001000,ARMA BLANCA / CORTOPUNZANTE,8/13/15,FEMENINO,ADULTOS,1
QUINDÍO,ARMENIA (CT),63001000,ARMA BLANCA / CORTOPUNZANTE,8/18/15,FEMENINO,ADULTOS,1
QUINDÍO,ARMENIA (CT),63001000,ARMA BLANCA / CORTOPUNZANTE,8/19/15,FEMENINO,ADULTOS,1
QUINDÍO,ARMENIA (CT),63001000,ARMA BLANCA / CORTOPUNZANTE,8/29/15,FEMENINO,ADULTOS,1
QUINDÍO,ARMENIA (CT),63001000,ARMA BLANCA / CORTOPUNZANTE,8/30/15,FEMENINO,ADULTOS,1
QUINDÍO,ARMENIA (CT),63001000,ARMA BLANCA / CORTOPUNZANTE,9/16/15,MASCULINO,ADULTOS,1
QUINDÍO,ARMENIA (CT),63001000,ARMA BLANCA / CORTOPUNZANTE,10/24/15,FEMENINO,ADULTOS,1
QUINDÍO,ARMENIA (CT),63001000,ARMA BLANCA / CORTOPUNZANTE,10/28/15,FEMENINO,ADULTOS,1
